Committee,Type,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Country,Occupation,Employer,Contribution Type,Amount Type,Purpose,Total To Date,Refund Transaction Type,Refund Original Transaction Date,Refund Original Transaction Total,Refund Original Transaction Descr,Previous Transaction (Y/N),Fundraiser Name,Fundraiser Location,Fundraiser Attendees,Fundraiser Tickets Sold,Election Type,Total Primary,Total General,type,Expenditure Type,Candidate Issue,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-97.53,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-346.79,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-2774.36,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1733.97,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-2774.36,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1387.18,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-2774.36,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-4855.12,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),DOORKNOCKING,4/16/26-4/25/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KIM DAILEY (HD-85),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,KIM DAILEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-520.19,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-520.19,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD S,ARLINGTON,VA,22203.0,,-2080.77,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-2080.77,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-2080.77,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-1040.38,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-4161.54,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-01 00:00:00,AMERICANS FOR PROSPERITY,,,,"4201 WILSON BLVD, STE 1000",ARLINGTON,VA,22203.0,,-5201.92,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-26 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,-250.0,,,,,,Canvassing,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),PHONE CALLS,3/26/26-4/25/26,PHONE CALLS,N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2202.57,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"4,031","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1763.96,,,,,,Mailer ,,,,,,,,,,,PM,,,,3.0,LINDA HARMON (HD-29),,"2,515","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,LINDA HARMON,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1650.2,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"1,973","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1350.09,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,"1,355","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1510.84,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"1,672","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1868.39,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR WALTER (HD-69),,"3,035","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TREVOR WALTER,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1802.52,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,JOHN SOUTH (HD-28),,"2,683","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1662.7,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,FINLEY WARDEN (HD-13),,"2,002","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1764.72,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TRISH SCHREIBER (HD-76),,"2,518","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2566.11,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),,"5,513","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2522.34,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-9),,"5,369","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-07 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2032.77,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (sd-34),,"3,635","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2306.63,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,STEVE LAPRAIM (SD-42),,"4,031","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,STEPHEN LAPRAIM,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1554.0,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,TREVOR FUNSETH (HD-21),,"1,672","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TREVOR P FUNSETH,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1701.13,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,MARY HORMAN (HD-55),,"1,973","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2708.42,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,ZACK WIRTH (SD-9),,"5,513","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2660.93,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,KATHY LOVE (SD-43),,"5,369","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-03-30 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-2126.6,,,,,,Mailer,,,,,,,,,,,PM,,,,3.0,CALEB HINKLE (SD-34),,"3,635","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
AMERICANS FOR PROSPERITY - MONTANA,expenditure,03/26/2026 to 04/25/2026,C4,2026-04-15 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,-1780.91,,,,,,DOORHANGER,,,,,,,,,,,PM,,,,3.0,TONY ROSALES (HD-20),,"3,000","DOORHANGER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,TONY ROSALES,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
